reference,translation,similarity,lenght_diff,ref_tox,trn_tox,diff_tox,ref_words,trn_words
"Our greatest fear is that a grayboy would catch a ride... with somebody and would carry them out of here, without being consumed. To scatter the infection, like Johnny-fucking-Appleseed.","most of all, we're worried that one of them will grab a lead, and someone goes out with him without infecting himself, and spreads the infection everywhere.",0.656783823722,0.160427807486631,0.9827772378921508,0.0002202509494964,0.9825569869426544,29,27
"You've just recreated the worst possible nightmare this side of malignant cancer for the 20th goddamn time, and you're standing there and you suddenly realize: ""Hey, I'm still here.","you restore the worst possible nightmare of the malignant cancer after 20, and you stand there and suddenly you realize, ""I'm still here.",0.863033961533,0.2417582417582417,0.989193856716156,9.68247841228731e-05,0.9890970319320332,29,23
"Jack, it's a fool's errand.","Jack, this is crazy.",0.749693308968,0.25,0.996902883052826,0.0021436826791614,0.9947592003736646,5,4
how the hell did we get this way?,How the hell did we get here?,0.9096666654,0.1176470588235294,0.7861048579216003,0.1725401431322097,0.6135647147893907,8,7
you're all jackals...... because you go hunting in packs.,All of you are jackals... that's why you are hunting in a pack.,0.832536829275,0.09375,0.9721615314483644,0.0460699535906314,0.926091577857733,9,13
"""Isn't it a little late to destroy them?","""isn't it a little late for their destruction?",0.9162979327299998,0.1276595744680851,0.969038724899292,0.0048601515591144,0.9641785733401776,8,8
We stuck in the fucking '80s!,we got stuck in the '80s!,0.918193318357,0.1333333333333333,0.9913939833641052,5.20445937581826e-05,0.991341938770347,6,6
he's not a buffoon.,He's not a troublemaker.,0.65269039064,0.2,0.942799985408783,0.0001284088211832,0.9426715765875998,4,4
"I'm gonna go hit the head, and I'll be out In a minute, all right?","I'm just gonna hit the nail, and I'll be out in a minute.",0.760653864884,0.1343283582089552,0.9359891414642334,0.0007072246517054,0.935281916812528,15,13
"well, maybe Ray can run them over with a wheelchair!","Or ooh, maybe Ray could run over them with his wheelchair!",0.8725217682359999,0.1016949152542373,0.9184224605560304,0.0181291550397872,0.9002933055162432,10,11
Who gives a shit about warrants?,who cares about the warrants?,0.783519886445,0.0909090909090909,0.9956551790237428,5.374975808081217e-05,0.995601429265662,6,5
I have many times dreamed of killing you.,your death has seemed to me many times.,0.6447633305330001,0.0476190476190476,0.9988439083099364,0.0090935779735445,0.989750330336392,8,8
you just want to fuck your friend's boyfriend...... what difference does it make?,"If you're going to screw your best friend's boyfriend, does it really matter what the venue is?",0.7604237395960001,0.1458333333333333,0.9991439580917358,0.084965594112873,0.9141783639788628,13,17
I'm counting the Latin sexte on the breaks.,"Plus, I'm feathering in a Latin sextet on their breaks.",0.672245920043,0.2142857142857142,0.6824069023132324,0.0001405365328537,0.6822663657803787,8,10
toxic waste dump.,Dumping toxic waste.,0.947977926499,0.1428571428571428,0.9696173071861268,0.0046208994463086,0.9649964077398182,3,3
We shoot those guys for all three angles.,we'll get them from three angles.,0.730154165431,0.1904761904761904,0.9951083064079284,4.631066258298233e-05,0.9950619957453454,8,6
He's the one who got drunk and had sex with my ex.,he's the one who got drunk and slept with my ex.,0.93150207091,0.0392156862745098,0.9835675954818726,0.0242538694292306,0.959313726052642,12,11
I felt totally unprepared or fucked.,I felt totally unprepared.,0.728493661351,0.2702702702702703,0.9972180128097534,5.104185765958391e-05,0.9971669709520938,6,4
I'd swear Judge Halliday's head would explode.,I swear Judge Halliday's head was going to explode.,0.935804654082,0.0961538461538461,0.9767549633979796,0.2627808451652527,0.7139741182327269,7,9
"I need the shooter, shields won't last much longer.",I need my gunner. Shields won't hold long under this barrage.,0.6722352302619999,0.1612903225806451,0.8779962658882141,0.0008621028391644,0.8771341630490497,9,11
"Explain this to me, dammit!",explain it to me.,0.759525962457,0.3571428571428571,0.9989976286888124,4.2987350752810016e-05,0.9989546413380596,5,4
"but I don't know why I should pretend I'm not at home, because you're a fake woman.",But I don't see why I should pretend I'm not home... ...just because you're not that kind of girl.,0.81059990663,0.1515151515151515,0.9856594800949096,0.000331253017066,0.9853282270778436,17,19
"'Why are you all covered in crap, Fred?'","""why are you all dressed up, Fred?""",0.607499494929,0.1219512195121951,0.998734176158905,7.238620310090482e-05,0.998661789955804,8,7
"however, there are millions of women who don't feel an urgent need for sexual intercourse.",But there are millions of women who don't experience a pressing physical need to make love.,0.731643290779,0.0108695652173913,0.9761812686920166,8.33713638712652e-05,0.9760978973281452,15,16
I saw your stinking corpse !,I saw your dead body!,0.814700662991,0.2413793103448276,0.996955633163452,0.0030462136492133,0.9939094195142388,6,5
"whatever you do, you must be a cunning criminal like Michael Jackson.","So bye-bye, lindsey. Anything you do, you got to be a Anything you do, you got to be a smooth criminal like michael",0.688107944548,0.396551724137931,0.9780640602111816,0.0369523130357265,0.9411117471754552,12,23
so you killed her.,The so that you killed her.,0.941807867628,0.3214285714285714,0.970727562904358,0.0247263740748167,0.9460011888295412,4,6
"what do you mean, you're shit, so indisposed?","What do you mean, like taking-a-dump indisposed?",0.72398615714,0.0612244897959183,0.999650239944458,0.0043560662306845,0.9952941737137736,8,7
"A second or two later, Eddie yelled 'FUCK!' at the top of his voice.","a second yelled Eddie from the top of his lungs, ""Kaurov!""",0.786883614749,0.144927536231884,0.9992433786392212,0.000166636731592,0.9990767419076292,14,11
"I'm talking about your sister, you smart aleck.","I'm talking about your sister, genius.",0.8205079057610001,0.1875,0.6342740654945374,0.0020816242322325,0.6321924412623049,8,6
You think our lunatic family scared her off?,do you think our crazy family scared her?,0.946637994252,0.0666666666666666,0.9787148237228394,0.0214792136102914,0.957235610112548,8,8
stop being such a pussy!,Stop peeing your pants over everything!,0.602754844517,0.375,0.9996469020843506,0.0211992654949426,0.978447636589408,5,6
your brother wants to see your tits.,My brother wants to check out your rack.,0.757230772923,0.0975609756097561,0.9990713596343994,0.000395068724174,0.9986762909102254,7,8
"yeah, that was a pretty stupid, expensive mistake.","Yes, it was. A very embarrassing, very expensive mistake.",0.723180387076,0.1206896551724138,0.9993731379508972,0.0015900188591331,0.997783119091764,8,9
and what is foolish: All humans are equal?,"What about ""all men are created equal""?",0.6250834618860001,0.0697674418604651,0.9801558256149292,7.778211875120178e-05,0.980078043496178,8,7
disgusting.,"Oh, gross.",0.722092574978,0.0833333333333333,0.9983935952186584,0.2451890856027603,0.7532045096158981,1,2
Hitler was about to kill his own people.,Hitler's own people tried to kill him a few days ago.,0.721909411558,0.2407407407407407,0.9951940178871156,0.0949188247323036,0.900275193154812,8,11
I imagine a pretty little girl like you robbing a man's house and a home.,Pretty little thing like you robbing a man's house and home.,0.836197455805,0.1756756756756756,0.5447035431861877,0.0169159267097711,0.5277876164764166,15,11
Left Holder out there to get his ass kicked.,"she left Holder there, and he got in his mouth, harsh.",0.627609524052,0.1818181818181818,0.9992608428001404,0.022466205060482,0.9767946377396584,9,11
"an arrogant mutant, unfit for mass production.",A high-powered mutant of some kind never even considered for mass production.,0.617080751776,0.3974358974358974,0.9991360306739808,0.000616371165961,0.9985196595080198,7,12
Stop being foolish.,don't be crazy.,0.6368654827920001,0.2,0.9993104934692384,0.4624003171920776,0.5369101762771609,3,3
"So whatever crap you want to rain down on my head, go for it.",so whatever you want to do is throw anything in my head.,0.655381258076,0.0806451612903225,0.997866690158844,0.0026951802428811,0.9951715099159628,14,12
All I know is I'm gonna starve to death.,all I know is I'm going to starve.,0.8569635078129999,0.1463414634146341,0.9590968489646912,0.0087185353040695,0.9503783136606216,9,8
"It's my lucky day today, dear witch.","today is my lucky day, a rare scientist.",0.738023228468,0.0975609756097561,0.9685311317443848,0.0002246627846034,0.9683064689597812,7,8
Do уou want it on your feet or on your fuckin' knees... begging!,you want to stand tall... or on your knees?,0.660368436164,0.3230769230769231,0.9897496104240416,0.0003441652806941,0.9894054451433476,13,9
my bully.,My muscle.,0.605687630518,0.0909090909090909,0.9808176755905152,0.0002356801269343,0.9805819954635808,2,2
Your sons? You put your sons' semen on your face?,do you put the seed of your sons on your face?,0.914823293848,0.06,0.9983009696006776,0.0047024968080222,0.9935984727926556,10,11
"he'll take the bait first, but then he's gonna fire her by pointing the gun at a gun n Roses.","He took the bait, but then he threw in that reference to guns n' roses.",0.713477718565,0.2340425531914893,0.5123811960220337,0.0004217183741275,0.5119594776479062,20,15
"If any bugger comes, I want to know about it.","if a mob comes, I want to know.",0.638707820336,0.3043478260869565,0.9901571273803712,0.000134668269311,0.9900224591110602,10,8
I wanted to let you rot.,I wanted to leave you here.,0.6740030950720001,0.1071428571428571,0.998959183692932,0.000497150234878,0.998462033458054,6,6
I want my fuckin' gun!,I want the gun back!,0.80043823546,0.0869565217391304,0.995353937149048,0.0020039053633809,0.993350031785667,5,5
You're a ghost. Not our friend!,I can never be friends with a ghost!,0.6740511183660001,0.1351351351351351,0.9651944041252136,0.0010896666208282,0.9641047375043854,6,8
I dunno. Can't I just slip it in there and give her a little sleepy-fuck?,"what do I know, I can't just put it in there and give her a sleepy ride?",0.668210777781,0.0135135135135135,0.9990254640579224,6.584838411072269e-05,0.9989596156738116,15,17
Three hours later I was shagging him on his floor.,"three hours ago, we gave it to him at his house on the floor.",0.7487842420180001,0.1774193548387097,0.7918185591697693,0.0001316720736213,0.791686887096148,10,14
Now you know all around the world there are museums for all sorts of silly things.,"so all over the world, as we all know, there are museums of all sorts of funny things.",0.7958314080509999,0.0459770114942528,0.8873134255409241,5.074701039120555e-05,0.8872626785305329,16,18
"A queer kind of a smell, stuffy.",what a strange smell.,0.656997690072,0.3333333333333333,0.9635728597640992,6.676355405943468e-05,0.9635060962100398,7,4
"in order to forget, one must be mentally ill.",To be able to forget means sanity.,0.65732110211,0.2391304347826087,0.992150902748108,5.9547943237703294e-05,0.9920913548048704,9,7
"thanks to that psycho, he's got 15 minutes of fame.","Well, thanks to psycho boy, she's definitely getting her 15 minutes.",0.7394251710359999,0.2463768115942029,0.9728646278381348,0.3626136481761932,0.6102509796619415,10,11
"Walk out the door, get in the car, go home, jerk off and that's all you gonna do.","you come out the door, you get in the car, you go home, you go out and you go, you go, you go.",0.7276783578899999,0.1368421052631579,0.9990540146827698,4.8979443818097934e-05,0.9990050352389516,18,23
"To judge in five minutes, if it were possible, whether this man, who was a Special, could possibly take up all the linkups of power that Emory had, give the bitch credit, wielded all too well.","an assessment in five minutes, as long as it is possible, if this Chosen One is able to take over the Emory of all power links and threads that have ruled the beast so great.",0.610180331363,0.0932642487046632,0.9814600944519044,7.435202860506251e-05,0.9813857424232992,36,35
"They've been sitting on their nanite asses for 10,000 years.","they sat on their nanite pens for 10,000 years.",0.741787395544,0.2131147540983606,0.9907811284065248,0.000163642791449,0.9906174856150758,10,9
