reference,translation,similarity,lenght_diff,ref_tox,trn_tox
"""Don't make me fucking sick, I'm gonna vomit if you carry on like that.""","""don't make me look bad, I'll puke if you're going to say that.""",0.775958127021,0.1095890410958904,0.9972416162490844,0.1209035292267799
"""I bet I'll drown.""","""I'll drown.""",0.84418780475,0.3,0.1529537588357925,0.8593474626541138
A blind nymphomaniac heiress who lives above a pub.,a blind-faced nymphomaniac who lives above a pub.,0.905016354925,0.0384615384615384,0.0200052019208669,0.5695013403892517
You know the drill dummy.,"you know the procedure, dumbass.",0.7038190855709999,0.2121212121212121,0.0098483627662062,0.9995105266571044
I never heard of Ava Hessington until she walked through my door. Bullshit.,"before she walked into my door, I never heard of Ava Hessington.",0.866198529936,0.1447368421052631,0.9995706677436828,4.896571772405878e-05
"Peen, pen, pen, peen.","pen, dick, pen, dick.",0.702659138733,0.0,0.000591724703554,0.99649578332901
We're dead.,then we'll die.,0.7272759015800001,0.25,0.0007207820308394,0.9837208986282348
"If you can absorb everything I teach you... ...focus and get a new wardrobe,you can make it big in public relations.","you know, if you remember everything I taught you...... you'd concentrate and get your ass cleaned up, you could be a great PR.",0.617311903765,0.0859375,4.759369767270982e-05,0.981058657169342
"And Rob? You mess this one up, I'll show you fucking old school.","Rob, if you mess up, I'll show you an old school.",0.8220056838519999,0.2307692307692307,0.9973230957984924,0.0003740690299309
"My grandmother always said... ..""Why buy the cow when you get the sex for free?""","my grandmother always said..... ""Why buy a cow if you have a sex ass?""",0.829818808102,0.1234567901234567,0.0288029983639717,0.999173939228058
"We might totally suck, but to a real cheerleader... it doesn't matter if you win or lose.","maybe we're gonna be really bad, but a real cheerleader... doesn't care if he loses or loses.",0.7858988206820001,0.0425531914893617,0.9186909198760986,0.0003495347336865
"Damn! The car's not exactly new, you know?","the car isn't exactly the latest, you know?",0.7439019885379999,0.0227272727272727,0.9987857937812804,3.919062510249205e-05
"Beside, there will be a full moon tonight; we'll be seen from turkey, why won't you just bomb them from the air.","besides the moon will be full today, we'll see all the way from Turkey.",0.606334130581,0.3628318584070796,0.988402783870697,4.5062810386298224e-05
"Well, I once dated a girl with multiple personalities and they were all were terrible.","well, once, I dated a girl with multiple personalities, and they were all terrible.",0.939277090416,0.0344827586206896,0.1360486298799514,0.6440631151199341
You are made of spermaceti ointment and you've lymph in your veins instead of blood.,"you're all out of wax, and you have a whey in your place of blood!",0.654052369481,0.2117647058823529,0.203415960073471,0.7510475516319275
Sylvia is one of Hetty's aliases.,Sylvia's one of Hetty's rats.,0.7233057142199999,0.1176470588235294,0.0004550950252451,0.9942951798439026
They're always leaving their goddam bags out in the middle of the aisle.,they always keep their damn bags in the middle of an alleyway.,0.753461300062,0.136986301369863,0.0176276769489049,0.9988879561424256
Challenge them!,fight them!,0.630733461929,0.25,0.000849749543704,0.9824156165122986
"We had a dining room, parlour, the whole damn rig-out.","we had a dining room, a salon, all arranged.",0.647358327799,0.1818181818181818,0.9513949155807496,4.237479515722953e-05
Don't shoot him.,you can't shoot him.,0.851562431103,0.1904761904761904,0.8038476705551147,0.0647773370146751
"The act of a coward, Arlek!'","that's cowardice, Arlek! '",0.735993508879,0.0689655172413793,0.9991722106933594,0.2388964742422104
"""He's as bad as Mandorallen, isn't he?"" Barak observed to Hettar.","""isn't he as crazy as Mandorallen?"" Barak observed to Hettar.",0.850409141212,0.0606060606060606,0.0018993428675457,0.9352678060531616
What the fuck are you talking about?,what are you talking about?,0.8954697762430001,0.2432432432432432,0.9995631575584412,4.051397627335973e-05
He sounded so smug.,he was so arrogant.,0.660329648668,0.0,0.0087637277320027,0.9954426288604736
Look what he fucking did!,look what he did.,0.843554994673,0.3076923076923077,0.9945039749145508,8.079910185188055e-05
You've got to be shitting me.,you're kidding me.,0.769706249524,0.3666666666666666,0.994050920009613,0.000116491341032
"If this guy is so pathetic he has to haggle, I should just do it.","if there's such a bad deal to bargain, I should do it.",0.606094086167,0.1666666666666666,0.9992037415504456,4.724266182165593e-05
"From the looks of him, the captive's brain would be larger than Phssthpok's; there was that frontal bulge, ruining the slope of the face.","as it looks, his brain will be bigger than the Paki and the aneurysm above his eyes a little off the line of his face.",0.653826699102,0.1376811594202898,0.0720840841531753,0.9548088908195496
"That, right there, the giant dollar bill with the face of a pig instead of Washington... it's a Lasky! A what?","right here, the giant bill with the face of a pig instead of Washington...",0.793807111191,0.3243243243243243,0.1683800667524337,0.9731639623641968
I called you because I knew you could keep this to yourself.,I called you because I know you'll keep your mouth shut.,0.617313496309,0.0655737704918032,0.0001576949871378,0.973821759223938
You are one stubborn girl,you're a very stubborn girl.,0.8396688438850001,0.1034482758620689,0.6762531399726868,0.0042440993711352
I've never drawn one before so I figured I'd focus on it.,"I never painted my dick, so I focused on it.",0.643747143935,0.2241379310344827,4.0203845856012776e-05,0.995815932750702
Most of them will be dead by winter.,there will be a lot of deaths in the winter.,0.7882516054459999,0.1777777777777777,0.9841248989105223,0.0013713469961658
"Okay, the next card is The Fool, now this is interesting because this Fool means that it's representative of a man who is not what he appears to be.","okay, another card is, Crazy is interesting because this fool means it's characteristic of men who don't seem to be what they are.",0.781780944902,0.1208053691275167,0.0258823260664939,0.979696810245514
Or maybe your balls got longer.,or maybe you have a longer ball.,0.8060306640530001,0.0303030303030303,0.9976450800895692,0.0009751087636686
I don't have to pick up the dog poops!,I'm not gonna have to pick up shit on my dog!,0.820109087649,0.1521739130434782,0.0034879227168858,0.99751877784729
I can crush you and your village like a bedbug.,I can squeeze you and the village.,0.723277382263,0.2708333333333333,0.9978620409965516,0.0001826392981456
I'm going to unload three disgusting fish trucks. I thought maybe you'd like to come and give me a hand.,"I just finished my job, and in a couple of hours I'm going to unload three trucks filled with disgusting fish.",0.646577432233,0.054054054054054,0.6818548440933228,0.1560067385435104
Didn't take me long to develop a real I don't give a shit attitude about a gun to my head.,it didn't take long for the gun to be stopped at my head.,0.636128105251,0.3626373626373626,0.9897289276123048,0.0319903753697872
Give him a Dutch rub!,let's give him a Dutch massage!,0.8889800877299999,0.3125,0.0062089255079627,0.6854153275489807
"""What you understand is that Tom Caparelli kicked my aristocratic backside up one side of the field and down the other,"" the Earl corrected, and she chuckled.","""you heard Tom Caparelli kicking my aristocratic butt in purple,"" the Count corrected her, and Lady Harrington laughed.",0.678633146214,0.2452830188679245,0.0101514058187603,0.9496878385543824
"Oh,come on,you just- you just had brain surgery.","oh, but you just... You were on your brain surgery.",0.8079114511650001,0.0576923076923076,0.941515326499939,0.2992922663688659
She's got a needle mark on her neck.,he's got marks on his neck.,0.745073608155,0.2432432432432432,0.9708107709884644,0.011003847233951
What's my funeral gonna be like when I kick it?,what will my funeral be like when my slippers are on?,0.775888214964,0.1111111111111111,0.9100486040115356,0.0001264575694222
"Hookers feed the pimps, pimps feed the capos, capos feed the bosses. I get it.","whores feed pimps, pimps feed their bosses, bosses fed up with bosses.",0.7803372679899999,0.1012658227848101,0.0059520057402551,0.9960132837295532
"""with an unquenchable sex-thirst.","""and unutterably sex-ticked.",0.84665541531,0.1470588235294117,0.1203886792063713,0.9771053791046144
Hey don't bail out on me now God damn it.,"hey, don't turn me in now, for God's sake.",0.714835531614,0.0232558139534883,0.9968128800392152,0.0021041496656835
"I think my poor Portia and your brother and sister are dead.""","I think poor Portia and your brother and your brother are dead. """,0.843450515679,0.0606060606060606,0.0871131345629692,0.9170677065849304
How the hell did we give the Democrats a weapon like this?,how could we put such a weapon in the hands of the democrats?,0.807800888063,0.0483870967741935,0.9505695700645448,0.0001303619355894
"I only have what I could grab, and I grabbed all the wrong things.","I only have what I was able to take, and I only took the same nonsense.",0.74784994671,0.0694444444444444,6.483708421001211e-05,0.7333024144172668
I got stabbed here once myself.,they stabbed me once.,0.822350177518,0.3125,0.0144507447257637,0.5661987662315369
"You are bat-shit nuts, Kat. And I love that about you but I've never meant for you to find me again.","I love you, Kat, and I love you, but I didn't want you to find me.",0.773164801111,0.3366336633663366,0.998744249343872,6.509083323180676e-05
"I've been nice. Now fuck off or I'll call the guards, alright?","hey, I was good until now, but I'm gonna get the hell out of here, or I'm gonna call the cops, okay?",0.616465609812,0.3762376237623762,0.9993125200271606,0.0152940126135945
Are you blind orjust illiterate?,are you both blind or you can't read?,0.612321909978,0.131578947368421,0.9596601128578186,0.0105708073824644
"Fuck. - Whoa, whoa. Where are you going?","wait, where are you going?",0.663129813787,0.3414634146341463,0.9991564750671388,6.394898082362488e-05
"Well, I guess we'll just have to do them all.","well, I guess we'll have to hoot them all.",0.8362995793189999,0.0652173913043478,4.2679930629674345e-05,0.9718519449234008
"No, you can't let this psycho win.","no, you can't let that nut win.",0.9022090059,0.0857142857142857,0.9937106370925904,0.0173535253852605
Real people are gonna die tonight.,there will be real people dying today.,0.7557415899250001,0.1025641025641025,0.985539972782135,0.0070016039535403
